REFTYPE,SESSION_IDENTIFIER,FRAME,WORLDPOSX,WORLDPOSY,WORLDPOSZ
RIGHT,14023301428294605882,1713,705.3529052734375,-339.9367370605469,2.813650131225586
RIGHT,14023301428294605882,1715,705.8768310546875,-340.8863830566406,2.816316843032837
RIGHT,14023301428294605882,1716,706.5537719726562,-342.114990234375,2.819420337677002
RIGHT,14023301428294605882,1717,707.04443359375,-343.0072326660156,2.8214690685272217
RIGHT,14023301428294605882,1907,725.1383666992188,-396.3251037597656,2.946082830429077
RIGHT,14023301428294605882,3010,220.6169891357422,-854.2384643554688,2.9431228637695312
RIGHT,14023301428294605882,3013,218.8524169921875,-852.8915405273438,2.9570229053497314
RIGHT,14023301428294605882,3014,218.3245849609375,-852.47265625,2.9626028537750244
RIGHT,14023301428294605882,3017,216.3782958984375,-850.8906860351562,2.9798648357391357
RIGHT,14023301428294605882,213,-473.7445983886719,859.792236328125,2.719095230102539
RIGHT,14023301428294605882,219,-464.25518798828125,853.6527709960938,2.701738119125366
RIGHT,14023301428294605882,226,-458.35748291015625,849.016845703125,2.705030918121338
RIGHT,14023301428294605882,1681,682.4366455078125,-300.3063049316406,2.6945831775665283
