REFTYPE,SESSION_IDENTIFIER,FRAME,WORLDPOSX,WORLDPOSY,WORLDPOSZ
REF,9548584355158756459,2413,603.2711791992188,-641.8006591796875,3.800473690032959
REF,9548584355158756459,2416,602.7593383789062,-643.5537719726562,3.791663885116577
REF,9548584355158756459,2422,600.9332275390625,-649.1450805664062,3.776934862136841
REF,9548584355158756459,2424,600.1785888671875,-651.214599609375,3.774418354034424
REF,9548584355158756459,831,-145.89002990722656,717.7944946289062,2.983915090560913
REF,9548584355158756459,832,-144.66015625,716.6142578125,2.9729323387145996
REF,9548584355158756459,839,-138.10150146484375,710.3868408203125,2.9085068702697754
REF,9548584355158756459,845,-133.38116455078125,705.8318481445312,2.880441188812256
REF,9548584355158756459,847,-131.16322326660156,703.6838989257812,2.8708763122558594
REF,9548584355158756459,850,-127.96255493164062,700.5989990234375,2.840315341949463
REF,9548584355158756459,852,-125.69891357421875,698.4320068359375,2.8264474868774414
REF,9548584355158756459,855,-123.42021942138672,696.261474609375,2.833608865737915
REF,9548584355158756459,1365,377.4573059082031,183.969970703125,2.3980836868286133
REF,9548584355158756459,4511,-738.25244140625,762.973876953125,4.03817892074585
REF,9548584355158756459,4346,-669.4382934570312,540.1256103515625,4.2667317390441895
REF,9548584355158756459,4347,-670.2214965820312,542.4840698242188,4.258174419403076
REF,9548584355158756459,4348,-670.8103637695312,544.2584838867188,4.252109527587891
REF,9548584355158756459,4350,-672.1882934570312,548.4136962890625,4.237672805786133
REF,9548584355158756459,4351,-672.7786865234375,550.1886596679688,4.230380058288574
REF,9548584355158756459,4497,-735.6026611328125,749.3353881835938,3.9420628547668457
REF,9548584355158756459,4498,-735.8040161132812,750.2577514648438,3.949312448501587
REF,9548584355158756459,4499,-736.068603515625,751.4901733398438,3.9587976932525635
REF,9548584355158756459,4503,-736.894775390625,755.518310546875,3.989084482192993
REF,9548584355158756459,4507,-737.718505859375,759.8727416992188,4.019540786743164
REF,9548584355158756459,261,-378.0107421875,706.8675537109375,3.115981101989746
REF,9548584355158756459,267,-375.5816955566406,703.426025390625,3.1228885650634766
REF,9548584355158756459,270,-374.1490783691406,701.524658203125,3.125598430633545
REF,9548584355158756459,271,-373.7189025878906,700.9708862304688,3.126145601272583
REF,9548584355158756459,275,-372.2857971191406,699.1823120117188,3.1270461082458496
REF,9548584355158756459,282,-368.9869689941406,695.40380859375,3.123365640640259
REF,9548584355158756459,285,-367.97967529296875,694.3466796875,3.120351791381836
REF,9548584355158756459,291,-364.941650390625,691.4501342773438,3.1049416065216064
REF,9548584355158756459,1366,377.4987487792969,183.26998901367188,2.4128973484039307
REF,9548584355158756459,1380,377.4272766113281,175.17359924316406,2.559782028198242
REF,9548584355158756459,1382,377.3721923828125,174.4454803466797,2.570686101913452
REF,9548584355158756459,1386,377.2158203125,172.7406463623047,2.594437837600708
REF,9548584355158756459,1392,376.9634094238281,170.5330047607422,2.619793653488159
REF,9548584355158756459,1408,375.96368408203125,163.77493286132812,2.653676986694336
REF,9548584355158756459,1413,375.5361022949219,161.20016479492188,2.656043767929077
REF,9548584355158756459,1414,375.3596496582031,160.15869140625,2.6563572883605957
REF,9548584355158756459,1415,375.22509765625,159.371337890625,2.6560826301574707
REF,9548584355158756459,1418,374.81182861328125,156.9865264892578,2.6508710384368896
REF,9548584355158756459,1419,374.67041015625,156.18299865722656,2.6478917598724365
REF,9548584355158756459,2396,606.669677734375,-626.0972900390625,3.8786301612854004
REF,9548584355158756459,2399,606.1488647460938,-629.3157958984375,3.866448402404785
REF,9548584355158756459,2400,605.9912109375,-630.1911010742188,3.862612247467041
REF,9548584355158756459,2403,605.4200439453125,-633.0971069335938,3.8479366302490234
REF,9548584355158756459,2942,155.1026153564453,-830.3378295898438,3.1545190811157227
REF,9548584355158756459,4420,-712.3883056640625,672.00390625,3.704070806503296
REF,9548584355158756459,4423,-713.6468505859375,675.9637451171875,3.697566032409668
REF,9548584355158756459,4427,-715.201416015625,680.8612060546875,3.6934690475463867
REF,9548584355158756459,4437,-718.494384765625,691.2625122070312,3.691589832305908
REF,9548584355158756459,4440,-719.308837890625,693.8428344726562,3.6933858394622803
REF,9548584355158756459,4446,-721.5062866210938,700.81298828125,3.7056875228881836
REF,9548584355158756459,1881,718.0321655273438,-342.0584716796875,3.04245662689209
REF,9548584355158756459,1885,719.5692749023438,-345.0312194824219,3.0717039108276367
REF,9548584355158756459,1889,720.4620361328125,-346.785400390625,3.0876686573028564
REF,9548584355158756459,1893,721.18017578125,-348.2107849121094,3.099501848220825
REF,9548584355158756459,1899,722.3270263671875,-350.51556396484375,3.115607500076294
REF,9548584355158756459,1911,724.4716796875,-354.9505310058594,3.1407434940338135
REF,9548584355158756459,2870,207.1598663330078,-855.9292602539062,3.2529079914093018
REF,9548584355158756459,2873,205.68698120117188,-855.3643798828125,3.26127028465271
REF,9548584355158756459,2875,203.9642333984375,-854.6719970703125,3.271657943725586
REF,9548584355158756459,2876,203.2241668701172,-854.3646850585938,3.278931140899658
REF,9548584355158756459,2877,202.48281860351562,-854.0519409179688,3.2840731143951416
REF,9548584355158756459,2892,191.1963653564453,-848.772216796875,3.2263591289520264
REF,9548584355158756459,2893,190.17959594726562,-848.2545166015625,3.2195940017700195
REF,9548584355158756459,2943,153.9078369140625,-829.8101806640625,3.1572577953338623
REF,9548584355158756459,2945,152.09439086914062,-829.02734375,3.163743257522583
REF,9548584355158756459,2946,150.87600708007812,-828.5136108398438,3.173260450363159
REF,9548584355158756459,3929,-268.5923767089844,232.19390869140625,3.336716890335083
REF,9548584355158756459,3930,-269.86846923828125,232.4375762939453,3.3323681354522705
REF,9548584355158756459,3934,-274.0444641113281,233.14341735839844,3.321976900100708
REF,9548584355158756459,3935,-275.0147399902344,233.29086303710938,3.3150322437286377
REF,9548584355158756459,3938,-277.2821960449219,233.61361694335938,3.2887909412384033
REF,9548584355158756459,3942,-281.52020263671875,234.13735961914062,3.2798562049865723
REF,9548584355158756459,3943,-282.83074951171875,234.28253173828125,3.2855350971221924
REF,9548584355158756459,3944,-283.814453125,234.3866729736328,3.2874770164489746
REF,9548584355158756459,3947,-287.09979248046875,234.69639587402344,3.288029193878174
REF,9548584355158756459,3953,-293.688232421875,235.0600128173828,3.303257703781128
REF,9548584355158756459,3956,-295.995361328125,235.08497619628906,3.3087449073791504
REF,9548584355158756459,4398,-702.0401000976562,639.6383666992188,3.8293421268463135
REF,9548584355158756459,4406,-706.1178588867188,652.3423461914062,3.7707972526550293
REF,9548584355158756459,4407,-706.6181030273438,653.9057006835938,3.76371431350708
REF,9548584355158756459,4414,-709.7548217773438,663.7308349609375,3.7252140045166016
REF,9548584355158756459,4419,-711.9946899414062,670.76611328125,3.706592559814453
REF,9548584355158756459,1648,481.55743408203125,-47.50029754638672,3.3042619228363037
REF,9548584355158756459,1652,486.1501159667969,-51.822418212890625,3.320462226867676
REF,9548584355158756459,1654,488.64227294921875,-54.20680236816406,3.331256866455078
REF,9548584355158756459,4001,-340.1873779296875,228.1834259033203,3.422271251678467
REF,9548584355158756459,5442,-225.89344787597656,760.5887451171875,2.5021989345550537
REF,9548584355158756459,5447,-223.340087890625,760.4518432617188,2.5070159435272217
REF,9548584355158756459,5448,-222.56942749023438,760.3992919921875,2.5088958740234375
REF,9548584355158756459,5451,-219.7263946533203,760.1602172851562,2.5176615715026855
REF,9548584355158756459,1535,385.56988525390625,45.17379379272461,2.968275308609009
REF,9548584355158756459,1541,389.4427490234375,39.3039665222168,3.0118770599365234
REF,9548584355158756459,1545,392.16064453125,35.62824630737305,3.037334680557251
REF,9548584355158756459,1548,394.333251953125,32.861602783203125,3.0543437004089355
REF,9548584355158756459,2959,137.2927703857422,-823.4617309570312,3.311685800552368
REF,9548584355158756459,2962,134.07293701171875,-822.4459838867188,3.340593099594116
REF,9548584355158756459,2965,130.86715698242188,-821.50341796875,3.3688387870788574
REF,9548584355158756459,2968,127.67188262939453,-820.6320190429688,3.397369623184204
REF,9548584355158756459,2969,126.3973159790039,-820.3031005859375,3.4072773456573486
REF,9548584355158756459,2970,125.44129943847656,-820.0631103515625,3.413726568222046
REF,9548584355158756459,2972,123.21629333496094,-819.5272827148438,3.4255106449127197
REF,9548584355158756459,2976,119.09797668457031,-818.6170654296875,3.437554121017456
REF,9548584355158756459,2982,112.78298950195312,-817.3902587890625,3.4444186687469482
REF,9548584355158756459,3468,-58.657161712646484,-327.4185791015625,3.369352340698242
REF,9548584355158756459,4502,-736.709228515625,754.586669921875,3.9824917316436768
REF,9548584355158756459,5133,-361.8856506347656,689.159912109375,3.076392650604248
REF,9548584355158756459,5135,-361.3896179199219,688.7828369140625,3.0715994834899902
REF,9548584355158756459,5139,-360.6414489746094,688.2329711914062,3.064039468765259
REF,9548584355158756459,5141,-360.13916015625,687.877197265625,3.0585172176361084
REF,9548584355158756459,5145,-359.3806457519531,687.3590698242188,3.049931049346924
REF,9548584355158756459,5165,-354.9573669433594,684.8342895507812,2.9907233715057373
REF,9548584355158756459,5169,-354.1541442871094,684.4658813476562,2.9783854484558105
REF,9548584355158756459,5176,-352.38519287109375,683.7405395507812,2.94964599609375
REF,9548584355158756459,5178,-351.5553894042969,683.4400024414062,2.936163902282715
REF,9548584355158756459,5180,-350.5743713378906,683.1149291992188,2.9207351207733154
REF,9548584355158756459,2215,599.6468505859375,-457.7357482910156,2.9065592288970947
REF,9548584355158756459,2221,597.9292602539062,-461.2215576171875,2.9586265087127686
REF,9548584355158756459,4154,-482.2595520019531,291.8047180175781,3.7165985107421875
REF,9548584355158756459,4186,-517.803466796875,323.1451721191406,3.5545196533203125
REF,9548584355158756459,4188,-520.5084228515625,325.54833984375,3.546064615249634
REF,9548584355158756459,4920,-422.0257263183594,800.1652221679688,2.7232038974761963
REF,9548584355158756459,4923,-420.659912109375,797.451904296875,2.7097792625427246
REF,9548584355158756459,4925,-419.62652587890625,795.3199462890625,2.6969027519226074
REF,9548584355158756459,4926,-419.1912536621094,794.4000244140625,2.691493511199951
REF,9548584355158756459,4928,-418.1926574707031,792.2424926757812,2.681351900100708
REF,9548584355158756459,4929,-417.7710876464844,791.3112182617188,2.677917242050171
REF,9548584355158756459,4936,-415.05859375,785.04541015625,2.6620774269104004
REF,9548584355158756459,4937,-414.664306640625,784.09619140625,2.6615443229675293
REF,9548584355158756459,4940,-413.36798095703125,780.9183349609375,2.6634180545806885
REF,9548584355158756459,4942,-412.4750671386719,778.6834106445312,2.668126344680786
REF,9548584355158756459,4947,-410.35845947265625,773.26904296875,2.694819688796997
REF,9548584355158756459,5587,-116.97124481201172,690.1998901367188,2.8722028732299805
REF,9548584355158756459,5591,-113.30355834960938,686.4471435546875,2.894380807876587
REF,9548584355158756459,5595,-110.62618255615234,683.7058715820312,2.911329984664917
REF,9548584355158756459,5604,-103.39312744140625,676.3206787109375,2.9491589069366455
REF,9548584355158756459,5605,-102.52748107910156,675.4415283203125,2.9542274475097656
REF,9548584355158756459,5608,-99.59243774414062,672.47314453125,2.971881628036499
REF,9548584355158756459,5609,-98.39481353759766,671.2669677734375,2.978422164916992
REF,9548584355158756459,5615,-93.1657485961914,666.0380859375,3.001124143600464
REF,9548584355158756459,4155,-483.5560302734375,292.9473876953125,3.7102270126342773
REF,9548584355158756459,4164,-493.2806396484375,301.4909973144531,3.6577036380767822
REF,9548584355158756459,4166,-495.7148742675781,303.6298828125,3.647918224334717
REF,9548584355158756459,4171,-501.40118408203125,308.63189697265625,3.6129395961761475
REF,9548584355158756459,4175,-505.3963928222656,312.1580505371094,3.5934231281280518
REF,9548584355158756459,4177,-507.9781799316406,314.4399108886719,3.577972412109375
REF,9548584355158756459,4182,-512.8451538085938,318.74700927734375,3.5578653812408447
REF,9548584355158756459,4183,-513.9827880859375,319.755126953125,3.5581839084625244
REF,9548584355158756459,2248,592.7656860351562,-480.5813293457031,3.226398229598999
REF,9548584355158756459,2249,592.6456909179688,-481.56829833984375,3.2369697093963623
REF,9548584355158756459,2252,592.3851928710938,-484.0708312988281,3.2628414630889893
REF,9548584355158756459,4208,-545.2562866210938,347.68780517578125,3.5035593509674072
REF,9548584355158756459,4213,-550.4339599609375,352.41827392578125,3.5244243144989014
REF,9548584355158756459,4216,-554.3593139648438,356.06964111328125,3.5410306453704834
REF,9548584355158756459,4218,-557.073486328125,358.6401062011719,3.5548276901245117
REF,9548584355158756459,4222,-560.8929443359375,362.3348388671875,3.5724592208862305
REF,9548584355158756459,4223,-562.0270385742188,363.4505615234375,3.5784103870391846
REF,9548584355158756459,4225,-564.649169921875,366.06103515625,3.58949875831604
REF,9548584355158756459,1362,377.2686767578125,186.27920532226562,2.3445444107055664
REF,9548584355158756459,1367,377.53271484375,182.56777954101562,2.4272027015686035
REF,9548584355158756459,1369,377.5823974609375,180.91932678222656,2.4600038528442383
REF,9548584355158756459,1434,372.1737365722656,143.43045043945312,2.5684092044830322
REF,9548584355158756459,1435,371.9903869628906,142.5727081298828,2.563915491104126
REF,9548584355158756459,1439,371.12689208984375,138.518798828125,2.5341179370880127
REF,9548584355158756459,1449,369.47100830078125,129.8599090576172,2.526066780090332
REF,9548584355158756459,1454,368.8338317871094,125.56896209716797,2.542451858520508
REF,9548584355158756459,1458,368.3567199707031,121.52266693115234,2.563148021697998
REF,9548584355158756459,1471,367.61517333984375,109.74140930175781,2.6133530139923096
REF,9548584355158756459,1472,367.6025695800781,108.77338409423828,2.6179423332214355
REF,9548584355158756459,1476,367.6457214355469,104.5743637084961,2.6391499042510986
REF,9548584355158756459,1478,367.7370300292969,102.3103256225586,2.6489474773406982
REF,9548584355158756459,1479,367.791259765625,101.3399887084961,2.6521830558776855
REF,9548584355158756459,1512,374.6094055175781,69.52751922607422,2.80774188041687
REF,9548584355158756459,1517,376.4088439941406,64.35762786865234,2.8414111137390137
REF,9548584355158756459,1518,376.89208984375,63.0686149597168,2.8493335247039795
REF,9548584355158756459,1519,377.26446533203125,62.10285949707031,2.8554210662841797
REF,9548584355158756459,1522,378.70574951171875,58.57398223876953,2.879058837890625
REF,9548584355158756459,1523,379.11993408203125,57.61689758300781,2.885648012161255
REF,9548584355158756459,1524,379.5438232421875,56.66162872314453,2.8920836448669434
